1,0,32,2,7,3,0,2,0
1,0,32,2,7,3,0,2,0
1,0,32,2,7,3,0,1,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,2,0
1,0,32,2,11,2,0,2,0
1,0,32,2,11,2,0,1,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,7,3,0,2,0
1,0,32,2,7,3,0,2,0
1,0,32,2,7,3,0,1,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,7,3,0,0,0
1,0,32,2,11,2,0,2,0
1,0,32,2,11,2,0,2,0
1,0,32,2,11,2,0,1,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
1,0,32,2,11,2,0,0,0
