0,0,32,2,7,4,0,2,0
0,0,32,2,7,4,0,2,0
0,0,32,2,7,4,0,2,0
0,0,32,2,7,4,0,2,0
0,0,32,2,7,4,0,2,0
0,0,32,2,7,4,0,0,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,0,0
0,0,32,2,0,4,0,2,0
0,0,32,2,0,4,0,2,0
0,0,32,2,0,4,0,2,0
0,0,32,2,0,4,0,0,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,0,0
0,0,32,2,0,4,0,2,0
0,0,32,2,0,4,0,0,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,2,0
0,0,32,2,2,4,0,0,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,2,0
0,0,32,2,4,4,0,0,0
