0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
0,0,32,2,4,4,0,0,0
